filename,filepath,relative_path,split,category,ees_score,computation_time_ms,n_qubits,circuit_depth,status
NoImpairment (837).jpg,data\train\No Impairment\NoImpairment (837).jpg,train\No Impairment\NoImpairment (837).jpg,train,No Impairment,1.429774,132.85,10,1,success
NoImpairment (838).jpg,data\train\No Impairment\NoImpairment (838).jpg,train\No Impairment\NoImpairment (838).jpg,train,No Impairment,0.046587,111.43,10,1,success
NoImpairment (839).jpg,data\train\No Impairment\NoImpairment (839).jpg,train\No Impairment\NoImpairment (839).jpg,train,No Impairment,1.016288,106.3,10,1,success
NoImpairment (84).jpg,data\train\No Impairment\NoImpairment (84).jpg,train\No Impairment\NoImpairment (84).jpg,train,No Impairment,0.82474,110.87,10,1,success
NoImpairment (840).jpg,data\train\No Impairment\NoImpairment (840).jpg,train\No Impairment\NoImpairment (840).jpg,train,No Impairment,1.64977,138.98,10,1,success
NoImpairment (841).jpg,data\train\No Impairment\NoImpairment (841).jpg,train\No Impairment\NoImpairment (841).jpg,train,No Impairment,0.012874,119.4,10,1,success
NoImpairment (842).jpg,data\train\No Impairment\NoImpairment (842).jpg,train\No Impairment\NoImpairment (842).jpg,train,No Impairment,0.034371,127.46,10,1,success
NoImpairment (843).jpg,data\train\No Impairment\NoImpairment (843).jpg,train\No Impairment\NoImpairment (843).jpg,train,No Impairment,0.994101,102.71,10,1,success
NoImpairment (844).jpg,data\train\No Impairment\NoImpairment (844).jpg,train\No Impairment\NoImpairment (844).jpg,train,No Impairment,0.323012,107.27,10,1,success
NoImpairment (845).jpg,data\train\No Impairment\NoImpairment (845).jpg,train\No Impairment\NoImpairment (845).jpg,train,No Impairment,1.039122,114.1,10,1,success
NoImpairment (846).jpg,data\train\No Impairment\NoImpairment (846).jpg,train\No Impairment\NoImpairment (846).jpg,train,No Impairment,0.079598,124.26,10,1,success
NoImpairment (847).jpg,data\train\No Impairment\NoImpairment (847).jpg,train\No Impairment\NoImpairment (847).jpg,train,No Impairment,0.688403,118.0,10,1,success
NoImpairment (848).jpg,data\train\No Impairment\NoImpairment (848).jpg,train\No Impairment\NoImpairment (848).jpg,train,No Impairment,0.043119,114.11,10,1,success
NoImpairment (849).jpg,data\train\No Impairment\NoImpairment (849).jpg,train\No Impairment\NoImpairment (849).jpg,train,No Impairment,0.327,110.79,10,1,success
NoImpairment (85).jpg,data\train\No Impairment\NoImpairment (85).jpg,train\No Impairment\NoImpairment (85).jpg,train,No Impairment,0.685284,121.63,10,1,success
NoImpairment (850).jpg,data\train\No Impairment\NoImpairment (850).jpg,train\No Impairment\NoImpairment (850).jpg,train,No Impairment,1.013747,149.75,10,1,success
NoImpairment (851).jpg,data\train\No Impairment\NoImpairment (851).jpg,train\No Impairment\NoImpairment (851).jpg,train,No Impairment,0.578748,150.34,10,1,success
NoImpairment (852).jpg,data\train\No Impairment\NoImpairment (852).jpg,train\No Impairment\NoImpairment (852).jpg,train,No Impairment,0.791462,195.48,10,1,success
NoImpairment (853).jpg,data\train\No Impairment\NoImpairment (853).jpg,train\No Impairment\NoImpairment (853).jpg,train,No Impairment,0.763337,206.87,10,1,success
NoImpairment (854).jpg,data\train\No Impairment\NoImpairment (854).jpg,train\No Impairment\NoImpairment (854).jpg,train,No Impairment,1.086643,191.52,10,1,success
NoImpairment (855).jpg,data\train\No Impairment\NoImpairment (855).jpg,train\No Impairment\NoImpairment (855).jpg,train,No Impairment,0.935321,229.47,10,1,success
NoImpairment (856).jpg,data\train\No Impairment\NoImpairment (856).jpg,train\No Impairment\NoImpairment (856).jpg,train,No Impairment,0.558738,176.58,10,1,success
NoImpairment (857).jpg,data\train\No Impairment\NoImpairment (857).jpg,train\No Impairment\NoImpairment (857).jpg,train,No Impairment,0.072308,179.21,10,1,success
NoImpairment (858).jpg,data\train\No Impairment\NoImpairment (858).jpg,train\No Impairment\NoImpairment (858).jpg,train,No Impairment,0.877118,122.58,10,1,success
NoImpairment (859).jpg,data\train\No Impairment\NoImpairment (859).jpg,train\No Impairment\NoImpairment (859).jpg,train,No Impairment,0.704084,116.35,10,1,success
NoImpairment (86).jpg,data\train\No Impairment\NoImpairment (86).jpg,train\No Impairment\NoImpairment (86).jpg,train,No Impairment,1.280073,108.33,10,1,success
NoImpairment (860).jpg,data\train\No Impairment\NoImpairment (860).jpg,train\No Impairment\NoImpairment (860).jpg,train,No Impairment,0.462741,144.13,10,1,success
NoImpairment (861).jpg,data\train\No Impairment\NoImpairment (861).jpg,train\No Impairment\NoImpairment (861).jpg,train,No Impairment,1.431519,121.92,10,1,success
NoImpairment (862).jpg,data\train\No Impairment\NoImpairment (862).jpg,train\No Impairment\NoImpairment (862).jpg,train,No Impairment,0.784212,107.56,10,1,success
NoImpairment (863).jpg,data\train\No Impairment\NoImpairment (863).jpg,train\No Impairment\NoImpairment (863).jpg,train,No Impairment,1.803634,120.39,10,1,success
NoImpairment (864).jpg,data\train\No Impairment\NoImpairment (864).jpg,train\No Impairment\NoImpairment (864).jpg,train,No Impairment,0.554617,106.82,10,1,success
NoImpairment (865).jpg,data\train\No Impairment\NoImpairment (865).jpg,train\No Impairment\NoImpairment (865).jpg,train,No Impairment,1.151779,115.24,10,1,success
NoImpairment (866).jpg,data\train\No Impairment\NoImpairment (866).jpg,train\No Impairment\NoImpairment (866).jpg,train,No Impairment,1.161507,123.33,10,1,success
NoImpairment (867).jpg,data\train\No Impairment\NoImpairment (867).jpg,train\No Impairment\NoImpairment (867).jpg,train,No Impairment,0.621583,143.24,10,1,success
NoImpairment (868).jpg,data\train\No Impairment\NoImpairment (868).jpg,train\No Impairment\NoImpairment (868).jpg,train,No Impairment,0.340274,117.05,10,1,success
NoImpairment (869).jpg,data\train\No Impairment\NoImpairment (869).jpg,train\No Impairment\NoImpairment (869).jpg,train,No Impairment,0.863389,104.63,10,1,success
NoImpairment (87).jpg,data\train\No Impairment\NoImpairment (87).jpg,train\No Impairment\NoImpairment (87).jpg,train,No Impairment,0.403913,124.31,10,1,success
NoImpairment (870).jpg,data\train\No Impairment\NoImpairment (870).jpg,train\No Impairment\NoImpairment (870).jpg,train,No Impairment,0.5043,106.16,10,1,success
NoImpairment (871).jpg,data\train\No Impairment\NoImpairment (871).jpg,train\No Impairment\NoImpairment (871).jpg,train,No Impairment,0.886771,114.33,10,1,success
NoImpairment (872).jpg,data\train\No Impairment\NoImpairment (872).jpg,train\No Impairment\NoImpairment (872).jpg,train,No Impairment,1.930699,143.6,10,1,success
NoImpairment (873).jpg,data\train\No Impairment\NoImpairment (873).jpg,train\No Impairment\NoImpairment (873).jpg,train,No Impairment,0.830691,123.74,10,1,success
NoImpairment (874).jpg,data\train\No Impairment\NoImpairment (874).jpg,train\No Impairment\NoImpairment (874).jpg,train,No Impairment,1.229566,112.86,10,1,success
NoImpairment (875).jpg,data\train\No Impairment\NoImpairment (875).jpg,train\No Impairment\NoImpairment (875).jpg,train,No Impairment,0.467373,119.2,10,1,success
NoImpairment (876).jpg,data\train\No Impairment\NoImpairment (876).jpg,train\No Impairment\NoImpairment (876).jpg,train,No Impairment,1.293141,107.03,10,1,success
NoImpairment (877).jpg,data\train\No Impairment\NoImpairment (877).jpg,train\No Impairment\NoImpairment (877).jpg,train,No Impairment,0.338153,115.94,10,1,success
NoImpairment (878).jpg,data\train\No Impairment\NoImpairment (878).jpg,train\No Impairment\NoImpairment (878).jpg,train,No Impairment,1.411604,119.71,10,1,success
NoImpairment (879).jpg,data\train\No Impairment\NoImpairment (879).jpg,train\No Impairment\NoImpairment (879).jpg,train,No Impairment,0.579035,138.92,10,1,success
NoImpairment (88).jpg,data\train\No Impairment\NoImpairment (88).jpg,train\No Impairment\NoImpairment (88).jpg,train,No Impairment,0.281537,135.91,10,1,success
NoImpairment (880).jpg,data\train\No Impairment\NoImpairment (880).jpg,train\No Impairment\NoImpairment (880).jpg,train,No Impairment,4.7e-05,132.04,10,1,success
NoImpairment (881).jpg,data\train\No Impairment\NoImpairment (881).jpg,train\No Impairment\NoImpairment (881).jpg,train,No Impairment,0.752388,130.05,10,1,success
NoImpairment (882).jpg,data\train\No Impairment\NoImpairment (882).jpg,train\No Impairment\NoImpairment (882).jpg,train,No Impairment,0.119596,115.47,10,1,success
NoImpairment (883).jpg,data\train\No Impairment\NoImpairment (883).jpg,train\No Impairment\NoImpairment (883).jpg,train,No Impairment,0.426159,121.17,10,1,success
NoImpairment (884).jpg,data\train\No Impairment\NoImpairment (884).jpg,train\No Impairment\NoImpairment (884).jpg,train,No Impairment,0.983345,152.82,10,1,success
NoImpairment (885).jpg,data\train\No Impairment\NoImpairment (885).jpg,train\No Impairment\NoImpairment (885).jpg,train,No Impairment,0.847466,141.72,10,1,success
NoImpairment (886).jpg,data\train\No Impairment\NoImpairment (886).jpg,train\No Impairment\NoImpairment (886).jpg,train,No Impairment,0.091825,144.61,10,1,success
NoImpairment (887).jpg,data\train\No Impairment\NoImpairment (887).jpg,train\No Impairment\NoImpairment (887).jpg,train,No Impairment,0.817948,139.13,10,1,success
NoImpairment (888).jpg,data\train\No Impairment\NoImpairment (888).jpg,train\No Impairment\NoImpairment (888).jpg,train,No Impairment,0.363655,104.5,10,1,success
NoImpairment (889).jpg,data\train\No Impairment\NoImpairment (889).jpg,train\No Impairment\NoImpairment (889).jpg,train,No Impairment,0.031435,118.01,10,1,success
NoImpairment (89).jpg,data\train\No Impairment\NoImpairment (89).jpg,train\No Impairment\NoImpairment (89).jpg,train,No Impairment,0.858134,125.42,10,1,success
NoImpairment (890).jpg,data\train\No Impairment\NoImpairment (890).jpg,train\No Impairment\NoImpairment (890).jpg,train,No Impairment,1.488181,117.96,10,1,success
NoImpairment (891).jpg,data\train\No Impairment\NoImpairment (891).jpg,train\No Impairment\NoImpairment (891).jpg,train,No Impairment,0.669381,117.89,10,1,success
NoImpairment (892).jpg,data\train\No Impairment\NoImpairment (892).jpg,train\No Impairment\NoImpairment (892).jpg,train,No Impairment,1.305145,113.74,10,1,success
NoImpairment (893).jpg,data\train\No Impairment\NoImpairment (893).jpg,train\No Impairment\NoImpairment (893).jpg,train,No Impairment,0.086041,107.54,10,1,success
NoImpairment (894).jpg,data\train\No Impairment\NoImpairment (894).jpg,train\No Impairment\NoImpairment (894).jpg,train,No Impairment,0.470461,114.98,10,1,success
NoImpairment (895).jpg,data\train\No Impairment\NoImpairment (895).jpg,train\No Impairment\NoImpairment (895).jpg,train,No Impairment,0.870599,130.12,10,1,success
NoImpairment (896).jpg,data\train\No Impairment\NoImpairment (896).jpg,train\No Impairment\NoImpairment (896).jpg,train,No Impairment,0.310529,106.99,10,1,success
NoImpairment (897).jpg,data\train\No Impairment\NoImpairment (897).jpg,train\No Impairment\NoImpairment (897).jpg,train,No Impairment,0.78169,109.61,10,1,success
NoImpairment (898).jpg,data\train\No Impairment\NoImpairment (898).jpg,train\No Impairment\NoImpairment (898).jpg,train,No Impairment,0.572347,110.74,10,1,success
NoImpairment (899).jpg,data\train\No Impairment\NoImpairment (899).jpg,train\No Impairment\NoImpairment (899).jpg,train,No Impairment,0.956109,107.91,10,1,success
NoImpairment (9).jpg,data\train\No Impairment\NoImpairment (9).jpg,train\No Impairment\NoImpairment (9).jpg,train,No Impairment,0.648395,127.03,10,1,success
NoImpairment (90).jpg,data\train\No Impairment\NoImpairment (90).jpg,train\No Impairment\NoImpairment (90).jpg,train,No Impairment,0.495239,150.41,10,1,success
NoImpairment (900).jpg,data\train\No Impairment\NoImpairment (900).jpg,train\No Impairment\NoImpairment (900).jpg,train,No Impairment,0.262995,120.03,10,1,success
NoImpairment (901).jpg,data\train\No Impairment\NoImpairment (901).jpg,train\No Impairment\NoImpairment (901).jpg,train,No Impairment,0.576166,108.6,10,1,success
NoImpairment (902).jpg,data\train\No Impairment\NoImpairment (902).jpg,train\No Impairment\NoImpairment (902).jpg,train,No Impairment,0.568904,115.08,10,1,success
NoImpairment (903).jpg,data\train\No Impairment\NoImpairment (903).jpg,train\No Impairment\NoImpairment (903).jpg,train,No Impairment,0.420799,123.03,10,1,success
NoImpairment (904).jpg,data\train\No Impairment\NoImpairment (904).jpg,train\No Impairment\NoImpairment (904).jpg,train,No Impairment,0.970833,129.32,10,1,success
NoImpairment (905).jpg,data\train\No Impairment\NoImpairment (905).jpg,train\No Impairment\NoImpairment (905).jpg,train,No Impairment,0.657139,134.7,10,1,success
NoImpairment (906).jpg,data\train\No Impairment\NoImpairment (906).jpg,train\No Impairment\NoImpairment (906).jpg,train,No Impairment,1.22356,148.1,10,1,success
NoImpairment (907).jpg,data\train\No Impairment\NoImpairment (907).jpg,train\No Impairment\NoImpairment (907).jpg,train,No Impairment,0.796314,111.12,10,1,success
NoImpairment (908).jpg,data\train\No Impairment\NoImpairment (908).jpg,train\No Impairment\NoImpairment (908).jpg,train,No Impairment,1.260926,148.35,10,1,success
NoImpairment (909).jpg,data\train\No Impairment\NoImpairment (909).jpg,train\No Impairment\NoImpairment (909).jpg,train,No Impairment,0.086936,136.89,10,1,success
NoImpairment (91).jpg,data\train\No Impairment\NoImpairment (91).jpg,train\No Impairment\NoImpairment (91).jpg,train,No Impairment,0.159231,215.24,10,1,success
NoImpairment (910).jpg,data\train\No Impairment\NoImpairment (910).jpg,train\No Impairment\NoImpairment (910).jpg,train,No Impairment,1.275817,406.36,10,1,success
NoImpairment (911).jpg,data\train\No Impairment\NoImpairment (911).jpg,train\No Impairment\NoImpairment (911).jpg,train,No Impairment,0.12488,124.92,10,1,success
NoImpairment (912).jpg,data\train\No Impairment\NoImpairment (912).jpg,train\No Impairment\NoImpairment (912).jpg,train,No Impairment,0.047631,125.71,10,1,success
NoImpairment (913).jpg,data\train\No Impairment\NoImpairment (913).jpg,train\No Impairment\NoImpairment (913).jpg,train,No Impairment,0.614009,134.24,10,1,success
NoImpairment (914).jpg,data\train\No Impairment\NoImpairment (914).jpg,train\No Impairment\NoImpairment (914).jpg,train,No Impairment,1.736475,110.79,10,1,success
NoImpairment (915).jpg,data\train\No Impairment\NoImpairment (915).jpg,train\No Impairment\NoImpairment (915).jpg,train,No Impairment,0.439927,150.28,10,1,success
NoImpairment (916).jpg,data\train\No Impairment\NoImpairment (916).jpg,train\No Impairment\NoImpairment (916).jpg,train,No Impairment,0.163711,117.0,10,1,success
NoImpairment (917).jpg,data\train\No Impairment\NoImpairment (917).jpg,train\No Impairment\NoImpairment (917).jpg,train,No Impairment,0.710388,113.75,10,1,success
NoImpairment (918).jpg,data\train\No Impairment\NoImpairment (918).jpg,train\No Impairment\NoImpairment (918).jpg,train,No Impairment,0.011809,139.13,10,1,success
NoImpairment (919).jpg,data\train\No Impairment\NoImpairment (919).jpg,train\No Impairment\NoImpairment (919).jpg,train,No Impairment,0.726176,137.19,10,1,success
NoImpairment (92).jpg,data\train\No Impairment\NoImpairment (92).jpg,train\No Impairment\NoImpairment (92).jpg,train,No Impairment,0.499111,120.5,10,1,success
NoImpairment (920).jpg,data\train\No Impairment\NoImpairment (920).jpg,train\No Impairment\NoImpairment (920).jpg,train,No Impairment,0.893696,144.38,10,1,success
NoImpairment (921).jpg,data\train\No Impairment\NoImpairment (921).jpg,train\No Impairment\NoImpairment (921).jpg,train,No Impairment,0.291686,130.65,10,1,success
NoImpairment (922).jpg,data\train\No Impairment\NoImpairment (922).jpg,train\No Impairment\NoImpairment (922).jpg,train,No Impairment,0.413976,146.89,10,1,success
NoImpairment (923).jpg,data\train\No Impairment\NoImpairment (923).jpg,train\No Impairment\NoImpairment (923).jpg,train,No Impairment,1.214273,151.63,10,1,success
NoImpairment (924).jpg,data\train\No Impairment\NoImpairment (924).jpg,train\No Impairment\NoImpairment (924).jpg,train,No Impairment,0.488576,119.4,10,1,success
NoImpairment (925).jpg,data\train\No Impairment\NoImpairment (925).jpg,train\No Impairment\NoImpairment (925).jpg,train,No Impairment,1.251009,132.08,10,1,success
NoImpairment (926).jpg,data\train\No Impairment\NoImpairment (926).jpg,train\No Impairment\NoImpairment (926).jpg,train,No Impairment,0.048681,139.42,10,1,success
NoImpairment (927).jpg,data\train\No Impairment\NoImpairment (927).jpg,train\No Impairment\NoImpairment (927).jpg,train,No Impairment,1.125084,126.88,10,1,success
NoImpairment (928).jpg,data\train\No Impairment\NoImpairment (928).jpg,train\No Impairment\NoImpairment (928).jpg,train,No Impairment,1.308617,102.65,10,1,success
